InvoiceLineID,country,cancelled,name,orgID,currency,salesman,validInvoice,InvoiceID,LineNum,Edition,ValidFrom,ValidTo,Amount,Tax,IsTransferrable,Renewed,Computers,numberTransferable,numberStandard,ComputersToRenew
830,Australia,0,Crosby|Textor,f9925f1f-5f55-4d9a-a5bf-df1f79789bf3,AUD,,1,963e8239-2f0a-4ce3-9abd-121493a6fda6,0,P,1334793600000,1366329600000,2998,272.55000000000001,0,1,2,0,2,
831,New Zealand,0,ForwardHQ,67d5602a-8a4f-40a2-a96c-c658e08e9bf4,NZD,,1,9222d27c-1073-406a-8aa1-268c2b3f2a93,0,P,1334793600000,1366329600000,2099,0,0,1,1,0,1,
832,Australia,0,The Leading Edge,4b68678a-94ae-4141-88aa-84bc37c2190d,AUD,704,1,7aba7513-08d2-4881-8bf8-e075150e1683,0,P,1334188800000,1365724800000,25183.200000000001,2289.3800000000001,0,1,24,0,24,
833,Australia,0,The Leading Edge,4b68678a-94ae-4141-88aa-84bc37c2190d,AUD,704,1,7aba7513-08d2-4881-8bf8-e075150e1683,1,P,1334188800000,1365724800000,3147.9000000000001,286.17000000000002,1,1,1,1,0,
834,Australia,0,Sprout Research,2118bbdf-7aa9-4406-ae00-12e115ecb00b,AUD,,1,8bd53761-f2ed-4f1b-a92f-aa47ac89e63a,0,P,1329868800000,1349913600000,952.13999999999999,86.560000000000002,0,1,1,0,1,
835,China,1,IDA Marketing Consultants,92f766ef-3348-4333-8768-4369867581bb,USD,,0,457bd96d-149f-454c-b2ad-3f9e36373430,0,P,1333670400000,1365206400000,0,0,0,0,7,0,0,
836,China,1,IDA Marketing Consultants,92f766ef-3348-4333-8768-4369867581bb,USD,,0,457bd96d-149f-454c-b2ad-3f9e36373430,1,P,1333670400000,1365206400000,0,0,1,0,1,0,0,
837,Australia,0,Val Morgan Cinema Network,09d87e44-971f-4b06-84fc-c325cd06c723,AUD,,1,816f6145-06ba-4390-892f-5fea06a43304,0,P,1335657600000,1367193600000,1499,136.27000000000001,0,1,1,0,1,
838,Australia,0,Australia Online Research,c12777f1-fa13-401a-ba04-6356dd936faa,AUD,,1,4b3ede55-cb39-4993-8ee3-75e3d3f02e8e,0,P,1335657600000,1367193600000,1499,136.27000000000001,0,1,1,0,1,
839,Australia,0,The Nielsen Company - Australia,409952e9-97c4-41c3-8e29-31d5436da664,AUD,,1,6ee746ad-7bb4-4683-b3bf-4ce4ac11a5a1,0,P,1331856000000,1363392000000,4497,408.81999999999999,1,1,4,4,0,
840,Australia,0,Bastion Insights Pty Ltd t/a Bastion Latitude,c0bb51a3-d3bc-4505-af6e-e57050778b52,AUD,704,1,f06766db-35a9-4040-8f5f-beeb38294b24,0,P,1330300800000,1361923200000,4497,408.81999999999999,0,1,3,0,3,
841,United States,0,"Q Research Solutions, Inc. (QRS)",4f0c404f-30ef-4e5c-a39f-b537708bfb13,USD,4,1,384becc1-baaa-4444-be3f-6bee7fa7b2fd,0,P,1330300800000,1364688000000,5996,0,0,1,4,0,4,
842,Australia,0,ShopAbility,cc583b96-4843-4cf5-9372-d00888c07bc6,AUD,704,1,621a3329-7743-4d05-98ae-396dd4e994bc,0,P,1330905600000,1362441600000,1499,136.27000000000001,0,1,1,0,1,
843,Australia,0,Fifth Dimension Research and Consulting,46def315-a873-44fc-8f5e-86ec3e074a70,AUD,,1,a6ff7e8a-723a-4e2a-9874-b5db80194f9f,0,P,1331078400000,1362614400000,4497,408.81999999999999,0,1,3,0,3,
844,Australia,0,Chant Link & Associates,1be9c743-b0fb-4c73-bf68-059c794516e6,AUD,4,1,4bfccc26-d963-4a18-ae80-ce1e8b497760,0,P,1336435200000,1367971200000,8094.6000000000004,735.87,0,1,6,0,6,
845,Australia,0,Taverner Research,a65b7a1d-e47d-48a1-811a-e4478bdb18dd,AUD,4,1,4990c5d1-4a51-47ad-a4c7-f4b92a38cdf7,0,P,1336780800000,1368316800000,2998,272.55000000000001,0,1,3,0,3,
846,Australia,1,Clarity Strategic Research,20c62641-c45a-491b-b15e-5c065006ebcc,AUD,,0,f1785b41-ee9f-4225-a2c1-5f2b4f0e7d0a,0,P,1336953600000,1368489600000,2998,272.55000000000001,0,0,2,0,0,
847,Australia,0,Nulink Analytics Pty Ltd,63a9b31f-3a99-4385-ac3b-58455d8d81a1,AUD,,0,52ec7174-2f03-49c2-975d-331ba27ff6b3,0,P,1333843200000,1365379200000,0,0,0,1,1,0,0,
848,Australia,0,koji,1cc3df5b-2ada-4957-97fc-7e696ecf956a,AUD,,1,f82bbb46-28d5-4e7f-a233-a5a9e1805388,0,P,1334275200000,1353801600000,2506,250.59999999999999,0,1,3,0,3,
849,Australia,0,Stethoscope,327f8a0a-26e2-4008-ba6b-80c3a8d5d006,AUD,,1,c679c172-ecda-4cee-85ab-78355a5c1dec,0,P,1337040000000,1368576000000,1499,136.27000000000001,0,1,1,0,1,
850,Australia,0,Foxtel - Research,f1d14f2e-a5f0-4eab-9859-b9fdd25435da,AUD,,0,8fbd42ae-6ce4-480a-8afd-8c5124078fd3,0,P,1331596800000,1333411200000,0,0,0,1,1,0,0,
851,Australia,1,Westpac,90fb4db3-73b9-48b2-be7d-1760f0ed5ef2,AUD,,0,abcdb974-0d4f-4eaf-b657-f181adf94c50,0,P,1337212800000,1368748800000,1499,136.27000000000001,0,0,1,0,0,
852,Australia,0,Adshel,23c2281d-df4c-40c3-8e9b-ab6f7efddb26,AUD,,1,2772fbd0-3690-4dca-ba5c-78cff9148dfc,0,P,1337299200000,1368835200000,1499,136.27000000000001,0,1,1,0,1,
853,Australia,1,News Magazines,5b22f3d0-98ba-4f07-8030-55e461094668,AUD,4,0,42a1c9e3-d526-4bae-ba8b-4504b50c1fa6,0,P,1337299200000,1368835200000,1499,136.27000000000001,0,0,1,0,0,
854,Australia,1,Galileo Kaleidoscope Pty Ltd,5ebe9380-e3ec-42f6-8717-605728ad7a7e,AUD,4,0,0884aace-ca08-4bd6-b5f5-253ff32c15bb,0,P,1337558400000,1369094400000,12141.9,1103.81,0,0,9,0,0,
855,Australia,0,Unilever Australia Limited,baaa1121-0827-4f8b-a566-13e41e1b9aa7,AUD,4,1,af87ccc2-d085-49f3-9d77-27554f1eacd6,0,P,1322092800000,1356912000000,1499,136.27000000000001,0,1,1,0,1,
856,Australia,0,Pernod Ricard Australia (Pernod Ricard Winemakers Pty Ltd),c5564d1b-1c4b-4738-93fb-29841381750d,AUD,,1,fbeb95a3-344f-43d7-912d-61abd8272941,0,P,1332115200000,1361750400000,1266.9200000000001,115.17,0,1,1,0,1,
857,Australia,0,HBF,1c7704df-b7a8-462c-bb9d-3d89ffc1e5aa,AUD,4,1,62cff719-0b84-48cf-a633-f76f9d772490,0,P,1332115200000,1364601600000,2998,272.55000000000001,0,1,2,0,2,
858,Australia,0,Lightspeed Research,033c2856-3038-4508-ab94-aafd30579493,AUD,,1,802729d5-b113-4033-ac4d-9904913d9380,0,P,1332115200000,1357948800000,1227.1099999999999,111.56,0,1,1,0,1,
859,Australia,1,Andrew Kelly Strategic Planning and Research (AKSPAR),1bfbe724-8e6a-4808-8b49-26f8bdb4ced2,AUD,,0,b98a0806-520b-4ef2-bdba-0e52944cfee4,0,P,1332115200000,1362528000000,1444.6199999999999,131.33000000000001,0,0,1,0,0,
860,Australia,0,Andrew Kelly Strategic Planning and Research (AKSPAR),1bfbe724-8e6a-4808-8b49-26f8bdb4ced2,AUD,,1,8df92753-9825-4ee9-8295-ee41897b7db4,0,P,1332115200000,1362528000000,1444.6199999999999,131.33000000000001,0,1,1,0,1,
861,Australia,0,Evolve Research,f2e8e69a-9008-410f-9290-6278d1d8a8ef,AUD,,1,78f89aa1-a911-4f8d-bb64-3ba6b88a5b9f,0,P,1337904000000,1369440000000,1499,136.27000000000001,0,1,1,0,1,
862,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,0,dd111406-5cf6-4356-85fe-957ac5ef88cb,0,P,1332460800000,1347062400000,0,0,0,1,1,0,0,
863,Australia,0,WFI,2ffb38f6-b623-40cc-b802-480f923a6c85,AUD,,1,81adfea3-4ff8-4e69-a13d-e532f7ea6fb3,0,P,1337990400000,1369526400000,1499,136.27000000000001,0,1,1,0,1,
864,United Kingdom,0,Incite - UK,2e373647-b45e-4238-8473-9d28e4fa5ef1,GBP,4,1,97793f76-2a0f-47cc-a5ee-34b5e1653c36,0,P,1332720000000,1364688000000,7992,0,0,1,10,0,10,
865,Australia,0,Commonwealth Bank - Customer Insights and Analytics,7db6be6d-a86e-4be2-8383-fe58b9bc38f7,AUD,704,1,5007a689-a075-486e-a3fa-b1601278bd01,0,P,1332979200000,1364515200000,1499,136.27000000000001,0,1,1,0,1,
866,Australia,0,Foxtel - Research,f1d14f2e-a5f0-4eab-9859-b9fdd25435da,AUD,,0,1ff32982-9b8b-4d16-98c3-0731149d030c,0,P,1333411200000,1364947200000,0,0,0,1,1,0,0,
867,Australia,0,Greenhill Research,6d792562-a08b-45b2-9a64-6f2c7c8e5172,AUD,,1,756f5144-a693-4e0f-bac2-dee7b9825eb1,0,P,1338508800000,1370044800000,1499,136.27000000000001,0,1,1,0,1,
868,Australia,1,ORC International,75a87662-85a9-457d-9a45-4c3967ef8517,USD,,0,f9064487-9545-46ac-84ca-8d6a7104b2d0,0,P,1333065600000,1364601600000,1499,0,0,0,1,0,0,
869,Australia,0,ORC International,75a87662-85a9-457d-9a45-4c3967ef8517,AUD,,1,97919d1d-a0d3-4743-8b3f-beda7b6da5ac,0,P,1333065600000,1364601600000,1499,136.27000000000001,0,1,1,0,1,
870,Australia,1,Person1st,c3819f64-5684-460c-850a-69eb95874ea1,AUD,704,0,d7ebcebd-9fc4-49a0-a4d6-9d02fefcb95e,0,P,1338681600000,1370217600000,1499,136.27000000000001,0,0,1,0,0,
871,Australia,0,Stockland,755cffff-eb87-4128-874e-e627e8c3b270,AUD,3.825E+73,1,aac8a06a-9b31-4eae-ba47-57524aa730de,0,P,1333324800000,1364860800000,4497,408.81999999999999,1,1,1,1,0,
872,Australia,1,THINK Global Research,61c35da2-74d4-4d5e-8f4d-cbf1ad490b58,AUD,704,0,d86cdcaa-f5d6-4263-bfca-b97fc726a17d,0,P,1333497600000,1365033600000,1499,136.27000000000001,0,0,1,0,0,
873,Australia,0,AGL Energy Limited,144e4337-f8d5-48a5-b499-d7ad49515054,AUD,,1,81c24db0-f4e5-47d7-9e7a-55a300c64116,0,P,1333497600000,1365033600000,2998,272.55000000000001,0,1,2,0,2,
874,Australia,0,CFS Australasia,8b4385a0-d447-4929-8bc4-3a2354bad8f9,AUD,704,1,253876ab-5a10-4fd7-be54-77b9c5297191,0,P,1333584000000,1365120000000,1499,136.27000000000001,0,1,1,0,1,
875,Australia,0,Lightspeed Research,033c2856-3038-4508-ab94-aafd30579493,AUD,,1,3b9a695c-4ad3-4814-898d-db5920761292,0,P,1333584000000,1357948800000,1157.3399999999999,105.20999999999999,0,1,1,0,1,
876,Australia,1,Fosters,a3201522-1e77-4e07-b6f1-dc91290402b1,AUD,704,0,fa30626e-cf06-480f-86b2-7c123ebd4f97,0,P,1339113600000,1370649600000,1499,136.27000000000001,0,0,1,0,0,0
877,Australia,0,House of Brand Group Pty Ltd,76bfa5c2-1759-4bc7-adf1-c4ec949bbcb6,AUD,,1,38af1b6f-323a-4016-9c9f-b41e7e1548e5,0,P,1334102400000,1365638400000,4497,408.81999999999999,0,1,3,0,3,
878,New Zealand,0,Opinions Market Research Ltd,8d09cb78-d205-49ae-a0cd-aa951ef26c20,NZD,,1,311eea54-7366-40d0-acbb-2072fb999517,0,P,1337904000000,1369440000000,699.70000000000005,0,0,1,1,0,1,
879,China,0,IDA Marketing Consultants,92f766ef-3348-4333-8768-4369867581bb,USD,,0,3b07779e-e8f6-4b98-8559-bada64bc59e9,0,P,1334016000000,1365552000000,0,0,1,1,1,0,0,
880,China,0,IDA Marketing Consultants,92f766ef-3348-4333-8768-4369867581bb,USD,,0,3b07779e-e8f6-4b98-8559-bada64bc59e9,1,P,1334016000000,1365552000000,0,0,0,1,7,0,0,
881,Australia,0,Haymakr,9a3b9320-874c-4755-b28e-89467a4b9107,AUD,4,1,f8fbbe4c-86f2-4ed6-b22b-13c0d53bb4ce,0,P,1339545600000,1371081600000,1499,136.27000000000001,0,1,1,0,1,
882,United Kingdom,1,The Football Association,9a079b64-6545-4798-9f29-bce249497205,GBP,,0,5b59680b-b1f8-4889-9dee-2ab00708f2eb,0,P,1339632000000,1371168000000,999,0,0,0,1,0,0,
883,Australia,1,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,NZD,,0,7fc9b7f2-f52d-4c1e-b317-88b9ffae9187,0,P,1334534400000,1355011200000,1361.98,0,0,0,1,0,0,
884,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,b6487717-e5a2-45db-9af7-0e4ab4044d48,0,P,1334534400000,1363392000000,1233.6700000000001,112.15000000000001,0,1,1,0,1,
885,Australia,0,ORC International,75a87662-85a9-457d-9a45-4c3967ef8517,AUD,,1,17c2bf7f-59cc-45c8-a8ce-99ef56d17590,0,P,1334620800000,1364601600000,1424.0999999999999,129.46000000000001,0,1,1,0,1,
886,Australia,0,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,AUD,,1,d996ab98-c66d-4873-8506-8a22ed9cc3ea,0,P,1334534400000,1355011200000,973.29999999999995,88.480000000000004,0,1,1,0,1,
887,Australia,0,Review Partners,a8f7efbd-9339-45ae-a4a9-8761e0c9eee0,AUD,704,1,fc793865-a42c-41ba-abfc-b0cbae60bfaa,0,P,1334707200000,1366243200000,2998,272.55000000000001,0,1,2,0,2,
888,New Zealand,0,Research First,2ecab12f-f3ae-4ae2-9951-5c04f2a49d9a,NZD,,1,90c5e297-fa9b-4576-b007-90fa10fdd487,0,P,1334793600000,1366329600000,4198,0,0,1,2,0,2,
889,Australia,0,Gundabluey Research,dbf92ea2-11cc-4cf3-8935-c140600a57c9,AUD,,1,46204125-9044-440f-8a7e-c004bf520650,0,P,1340323200000,1371859200000,1499,136.27000000000001,0,1,1,0,1,
890,Australia,0,The Market Intelligence Co.,c56389da-5326-4d53-83f2-aa6d4049697c,AUD,,1,48f6a857-cc9c-4669-903c-db6d2955bf67,0,P,1340323200000,1371859200000,1499,136.27000000000001,0,1,1,0,1,
891,Australia,0,Fox Sports,06938611-294f-4212-a7b4-6ab6ad642285,AUD,,1,dfdbd6b8-b054-460d-bc38-8b4d725bd1cc,0,P,1334880000000,1366416000000,2998,272.55000000000001,0,1,2,0,2,
892,Australia,0,The Hoop Group,31c34c72-86d2-4304-a2ef-8889a749ec83,AUD,,1,ebb720f2-a9cf-4264-ae1b-e04447814e44,0,P,1340496000000,1372032000000,1499,136.27000000000001,0,1,1,0,1,
893,Australia,1,Daniele Cardillo,2f67e309-737d-4df2-8b6c-f09008cc3545,AUD,,0,fc9bf050-8172-494f-a4de-d5ed6d27e7d0,0,P,1340668800000,1372204800000,1499,136.27000000000001,0,0,1,0,0,
894,Australia,0,Quantum Market Research,94e40a15-51b2-454b-9519-aa823c545f6a,AUD,,1,b65e1de2-23e4-457b-997f-1a86cb6a091f,0,P,1340928000000,1372464000000,5996,545.09000000000003,0,1,4,0,4,
895,United Kingdom,0,Illuminas,cd3fbf7a-b082-42a4-b5f8-f0de533933b3,GBP,,1,ac00b4e7-0aa8-4de6-9137-fed8e35004dc,0,P,1341100800000,1372636800000,1598.4000000000001,0,0,1,2,0,2,
896,United Kingdom,0,Illuminas,cd3fbf7a-b082-42a4-b5f8-f0de533933b3,GBP,,1,ac00b4e7-0aa8-4de6-9137-fed8e35004dc,1,P,1341100800000,1372636800000,19180.799999999999,0,1,1,8,8,0,
897,Australia,0,Data Squirrels,d91ca584-c84b-452e-992f-5c8c363f63e9,AUD,704,1,a75fa592-65e7-4c6e-bca4-7c10c9d7e909,0,P,1341100800000,1372636800000,1499,136.27000000000001,0,1,1,0,1,
898,Australia,0,Taverner Research,a65b7a1d-e47d-48a1-811a-e4478bdb18dd,AUD,4,1,3a7b10b1-c36a-435a-964f-a3ea81f33812,0,P,1335830400000,1368316800000,1544.1400000000001,140.38,0,1,1,0,1,
899,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,USD,,0,2e6ac9f8-9bf9-4593-a6bc-27b96be81cc0,0,P,1336003200000,1350432000000,0,0,0,1,1,0,0,
900,Australia,1,Nine Network Australia,42832f7e-84cd-4a74-b3c4-662476bf674c,AUD,,0,ec8950ce-ef37-49c6-a338-ed6c42656009,0,P,1341100800000,1372636800000,4497,408.81999999999999,1,0,1,0,0,
901,Australia,0,McNair Ingenuity,59520db9-940f-409b-bed3-607a8b80c21d,AUD,,1,01efd3c8-04d5-47ea-acd0-4e786ea6afdd,0,P,1341532800000,1373068800000,1499,136.27000000000001,1,1,1,1,0,
902,Australia,0,IPSOS - Australia,35138c88-9363-4341-8d32-d3b738dee6ff,AUD,,1,9dd09fdb-a0bb-4dd0-85e5-4d6098eba1f9,0,P,1341619200000,1373155200000,27281.799999999999,2480.1599999999999,0,1,26,0,26,
903,Australia,0,ANZ Group Surveys,98b03195-5993-4509-a10b-0d4d269ad850,AUD,4,1,d898552d-b884-4785-aed0-4135707d1a28,0,P,1341619200000,1373155200000,10792.799999999999,981.15999999999997,0,1,8,0,8,
904,Australia,0,Added Value - Australia,afd663a7-03e0-401e-a120-5cefe9a024ea,AUD,,1,b66016ba-c33c-464a-a4ae-09035969e2f1,0,P,1341705600000,1373241600000,4497,408.81999999999999,0,1,3,0,3,
905,Australia,1,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,0,44f8d7c4-52cd-4b68-a885-aec923459781,0,P,1341619200000,1373155200000,6745.5,613.23000000000002,0,0,6,0,0,
906,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,c4698890-adf4-4a04-bc3b-0e6eb568ed01,0,P,1336348800000,1363392000000,1156.1099999999999,105.09999999999999,0,1,1,0,1,
907,Australia,0,Galileo Kaleidoscope Pty Ltd,5ebe9380-e3ec-42f6-8717-605728ad7a7e,AUD,4,1,d726bfd8-c657-4c75-9c0c-5985e1fbe824,0,P,1337558400000,1369094400000,10792.799999999999,981.15999999999997,0,1,8,0,8,
908,Australia,0,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,1,13301249-75f8-436e-bc2a-c339cedb02a8,0,P,1341619200000,1373155200000,6745.5,613.23000000000002,0,1,6,0,6,
909,United States,0,Computing Research Association,8871be45-0b2b-4263-be59-280a3b9500a6,USD,,1,be56b5ee-1e4e-42ac-8fac-6a08cc7cef19,0,P,1336608000000,1368144000000,1499,0,0,1,1,0,1,
910,Australia,0,House of Brand Group Pty Ltd,76bfa5c2-1759-4bc7-adf1-c4ec949bbcb6,AUD,,1,878c14a7-4a56-444e-aaae-f45dfad7f547,0,P,1336608000000,1365638400000,1378.96,125.36,0,1,1,0,1,
911,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,USD,,0,addff560-6079-4e06-855d-45f617133860,0,P,1336694400000,1350432000000,0,0,0,1,1,0,0,
912,Australia,0,Australian Pork Limited,a29b551b-369f-40a6-9cc5-9e9618191b8b,AUD,,1,904a14d2-bc47-46df-9cbb-bb9dbcb1f680,0,P,1336953600000,1345766400000,418.61000000000001,38.060000000000002,0,1,1,0,1,
913,Australia,0,Naime Pty Ltd,3ea4070d-29d9-44ec-93a3-a1ec2ab6fdf7,AUD,704,1,e335d593-b784-4c09-b51d-a679cf225bd8,0,P,1336953600000,1368489600000,1499,136.27000000000001,0,1,1,0,1,
914,Australia,0,Bastion Insights Pty Ltd t/a Bastion Latitude,c0bb51a3-d3bc-4505-af6e-e57050778b52,AUD,704,1,130c5b07-de40-4370-a88d-e23f8348adf4,0,P,1336953600000,1361923200000,1186.0699999999999,107.81999999999999,0,1,1,0,1,
915,New Zealand,0,The Nielsen Company - New Zealand,d9d488e6-58f8-4433-a47e-7886a928e08a,NZD,704,1,46da409e-cb52-4b5c-8ca6-8b21e1d79b73,0,P,1337040000000,1368576000000,6297,0,1,1,1,1,0,
916,Australia,0,AFL,7ed0ac31-7cea-4430-bb14-b3b1aa6a05ad,AUD,3.825E+73,1,318a0994-b2ff-4e6a-ae9c-cc8b90b5dda0,0,P,1337126400000,1368662400000,1499,136.27000000000001,0,1,1,0,1,
917,Australia,0,Chant Link & Associates,1be9c743-b0fb-4c73-bf68-059c794516e6,AUD,4,1,f26924c3-d0d9-4c2a-b784-b23b3bbf5815,0,P,1337126400000,1367971200000,1318.6300000000001,119.88,0,1,1,0,1,
918,United Kingdom,0,The Buzzz Ltd,3d72c535-7391-4efd-ab84-3eb758abb3ab,GBP,4,1,69a5be03-d890-4a5e-9a56-8be6a8638005,0,P,1342742400000,1374278400000,999,0,0,1,1,0,1,
919,Australia,0,Cognetive,1ad62b43-223f-461e-ac7b-68470e6417df,AUD,,1,0d56d356-081f-46bf-ad22-e9a645253d0c,0,P,1342828800000,1374364800000,1499,136.27000000000001,0,1,1,0,1,
920,United States,0,Kabam,6700b8b8-cb2e-4cf7-9897-d3676a239218,USD,,1,f0a77d29-3ee7-4816-831e-5a5344a72a7a,0,P,1337644800000,1370649600000,2998,0,0,1,2,0,2,
921,Australia,0,Survey Sampling International - Australia,ac023e83-1e48-4270-bf0f-870ee6b1cf7d,AUD,704,1,5e634da7-1def-4434-8ac3-dce25d586073,0,P,1337731200000,1369267200000,1499,136.27000000000001,0,1,1,0,1,
922,Australia,0,Australian Red Cross Blood Service,7e88fcff-8641-4884-9795-5d6c9f8a371c,AUD,4,0,f11759af-2186-41ab-8749-be1ab426a75b,0,P,1337817600000,1369353600000,0,0,0,1,1,0,0,
923,Australia,0,Nulink Analytics Pty Ltd,63a9b31f-3a99-4385-ac3b-58455d8d81a1,AUD,,0,8d881fbe-668a-44aa-a590-fb8ac2328ec6,0,P,1337990400000,1365379200000,0,0,0,1,1,0,0,
924,United Kingdom,1,Jigsaw Research Ltd (UK),f49df732-9490-496f-a335-76efe05df5d3,GBP,,0,560ff9f5-9ecf-48a2-8e51-150559a954b8,0,P,1343779200000,1375315200000,1998,0,0,0,2,0,0,
925,United Kingdom,1,Jigsaw Research Ltd (UK),f49df732-9490-496f-a335-76efe05df5d3,GBP,,0,560ff9f5-9ecf-48a2-8e51-150559a954b8,1,P,1343779200000,1375315200000,2997,0,1,0,1,0,0,
926,Australia,0,NRMA,2f8ef931-eb49-4646-91f9-abc432f1e630,AUD,4,1,c5615cba-76eb-4b67-bdc1-357a5cbcfde5,0,P,1338336000000,1349308800000,521.21000000000004,47.380000000000003,0,1,1,0,1,
927,New Zealand,1,Tower,9e61d689-153c-4400-9752-706b66e2ecc7,NZD,704,0,101fbd7d-982c-49c1-ba27-b038826fabf2,0,P,1338422400000,1369958400000,2099,0,0,0,1,0,0,
928,Australia,0,Hub Insights,fc256aaa-fd1f-45d1-9b2f-38f37e4bc0f3,AUD,,1,0a281349-6b07-4169-8232-de8158cb0573,0,P,1338422400000,1355529600000,812.60000000000002,73.870000000000005,0,1,1,0,1,
929,United States,0,Kabam,6700b8b8-cb2e-4cf7-9897-d3676a239218,USD,,0,92dcb373-8902-4fe0-9f8a-8383e9de59e5,0,P,1338508800000,1370649600000,0,0,0,1,1,0,0,
930,Australia,0,Carlton & United Breweries 1,133c5672-83d2-4206-aab4-c3f4ac12f3ea,AUD,,1,41ca8866-d216-4609-82e7-93efd0b8ab64,0,P,1338508800000,1370044800000,1499,136.27000000000001,0,1,1,0,1,
931,Australia,0,EMRS,9fb04c8c-49e5-4ced-b1c5-450fe703e876,AUD,,1,ec9d5247-7e60-4089-a619-82348ea3f343,0,P,1344124800000,1375660800000,4497,408.81999999999999,0,1,3,0,3,
932,Australia,0,D&M Research Pty Limited,386e23d5-3815-442c-89d9-39df6fbe61e7,AUD,,1,974dfc9c-4487-463e-b21a-f59eabf21b36,0,P,1344211200000,1375747200000,1499,136.27000000000001,0,1,1,0,1,
933,Australia,0,OmniPoll Pty Ltd,6295cd9a-b137-48b0-9e0a-9b4e30293032,AUD,4,1,fc531410-1704-4402-ac99-3036f4a98b4a,0,P,1344211200000,1375747200000,12141.9,1103.81,0,1,9,0,9,
934,Australia,0,Person1st,c3819f64-5684-460c-850a-69eb95874ea1,AUD,704,1,b551fc34-ada7-493c-b7f9-5804fe89f547,0,P,1338768000000,1370304000000,1499,136.27000000000001,0,1,1,0,1,
935,United States,0,Kelton Research,0e6e8b84-bb1c-4686-a3a1-b5f1b3cc590e,USD,4,1,41de361d-ecb8-42c2-b625-2b35c50a6649,0,P,1338854400000,1370390400000,4497,0,1,1,1,1,0,
936,Australia,0,data2decisions,275b86e5-4e46-4511-a136-eca17314bc8a,AUD,4,1,adad5384-d192-42d5-889d-338c3dd91db6,0,P,1344038400000,1375574400000,4497,408.81999999999999,0,1,3,0,3,
937,Australia,1,Ergo Strategy Pty Ltd,535ff13b-cfbf-4556-afc4-2090902a1b06,AUD,4,0,349a9d8a-65eb-4170-ace4-3cf631a84361,0,P,1341100800000,1372636800000,6745.5,613.23000000000002,0,0,6,0,0,
938,Australia,0,Clarity Strategic Research,20c62641-c45a-491b-b15e-5c065006ebcc,AUD,,1,a25493c6-0e5c-424a-8b13-2b801b385962,0,P,1339459200000,1370995200000,1499,136.27000000000001,0,1,1,0,1,
939,Australia,0,The University of Sydney,5f309f72-f9ad-4f2e-b3ef-8f541290e056,AUD,704,1,cf4e7af6-1b38-4c43-bce3-558c8ba55606,0,P,1339545600000,1371081600000,1499,136.27000000000001,0,1,1,0,1,
940,Australia,0,Blue Planet Research & Consulting,267a7ad1-7d2d-4d88-8805-b534cd139ac1,AUD,,1,670ac12a-6ae9-4b0e-8b0a-136f02249459,0,P,1345075200000,1376611200000,1499,136.27000000000001,0,1,1,0,1,
941,Australia,1,McNair Ingenuity,59520db9-940f-409b-bed3-607a8b80c21d,AUD,,0,6ededa5c-1316-4650-be2a-b28ce2f0e0fe,0,P,1373068800000,1404604800000,1499,136.27000000000001,1,0,1,0,0,
942,Australia,0,Freshworks,c8295be0-74ed-4fc5-9e65-bae35f11f273,AUD,,1,51f9de0d-02b6-4134-814f-03f1ff140ac2,0,P,1345420800000,1376956800000,1499,136.27000000000001,0,1,1,0,1,
943,Australia,0,Ergo Strategy Pty Ltd,535ff13b-cfbf-4556-afc4-2090902a1b06,AUD,4,1,a5e1b763-22f3-440a-b46f-1ca98bf61a53,0,P,1341100800000,1372636800000,5996,545.09000000000003,0,1,4,0,4,
944,New Zealand,0,The Warehouse Limited,bc97fada-2850-486a-be97-e4176697adec,NZD,704,1,e0604d4f-625b-48d3-84fc-6da014a016a7,0,P,1339977600000,1371513600000,4198,0,0,1,2,0,2,
945,Australia,0,The Clever Stuff,cbb56c88-cd40-4e81-aaf4-16e265ea6a05,AUD,,1,6db6f004-b4a3-4034-98b3-394a0d641af2,0,P,1340064000000,1363305600000,1103.99,100.36,0,1,1,0,1,
946,Australia,1,PTV,314ec4fd-4fe2-43fc-839a-d844e7008534,AUD,704,0,9db3225f-7c19-415a-80bb-30979c348f24,0,P,1340064000000,1371600000000,1499,136.27000000000001,0,0,1,0,0,
947,United Kingdom,1,The Future Place,5bcf2a85-930a-4eb0-a8a7-7e317a1794d1,GBP,4,0,3354fbac-7dfb-425a-8f41-d14baedacfda,0,P,1345593600000,1377129600000,2997,0,1,0,1,0,0,
